Year,主权_Mean_Cosine_Similarity,偏见_Mean_Cosine_Similarity,分裂_Mean_Cosine_Similarity,创伤_Mean_Cosine_Similarity,恐怖主义_Mean_Cosine_Similarity,欺凌_Mean_Cosine_Similarity,精神病_Mean_Cosine_Similarity,阴谋_Mean_Cosine_Similarity,主权_Semantic_Breadth,偏见_Semantic_Breadth,分裂_Semantic_Breadth,创伤_Semantic_Breadth,恐怖主义_Semantic_Breadth,欺凌_Semantic_Breadth,精神病_Semantic_Breadth,阴谋_Semantic_Breadth
1999,0.30616686,0.29960585,0.28385133,0.26044732,0.27787167,0.30477092,0.24548565,0.27220023,3.2661928473497444,3.3377185792567152,3.52297104195824,3.839548002428608,3.5987835894835447,3.281152974918385,4.073557888446968,3.673766226486075
2000,0.3054805,0.29547217,0.29714012,0.27312344,0.28576288,0.3130474,0.26649404,0.28197923,3.2735312639478646,3.38441344061028,3.3654155995044515,3.661348101620797,3.499404866878008,3.194404333229755,3.752429195254425,3.546360450969825
2001,0.30255905,0.2926774,0.27935138,0.26905704,0.28473014,0.3021186,0.2499766,0.28247792,3.305139961330537,3.4167311567981837,3.579720950934216,3.716684079053121,3.512097499277263,3.3099584134737268,4.000374352200804,3.5400997596004213
2002,0.30754766,0.28675252,0.28485927,0.27356696,0.2856973,,0.25237164,0.29069656,3.2515285737694737,3.487327654711407,3.5105053821859995,3.6554121714485417,3.5002079506084187,,3.962410371901329,3.4400131718186238
2003,0.2925063,0.295315,0.27949712,0.26921213,0.28646278,,0.25556463,0.269267,3.418729698560849,3.3862147492912342,3.5778544388378064,3.7145429224886697,3.490854856214503,,3.9129045356409775,3.713786044007698
2004,0.24385552,0.22853662,0.22984669,0.2144436,0.22611582,0.24102035,0.20893596,0.23311158,4.10078884234134,4.37566634519656,4.350726203017877,4.66323092396352,4.422512266731759,4.149027221813557,4.786155502406848,4.289791268174152
2005,0.28719276,0.28891626,0.2831003,0.26306358,0.28541172,0.30167642,0.26286003,0.2753398,3.4819819043873403,3.461210525105109,3.5323169043515974,3.80136239599889,3.503710414345961,3.314809928416478,3.804306041675855,3.6318757995430393
2006,0.28623396,0.27901784,0.2896434,0.27029052,0.28085896,,0.25976658,0.27196962,3.493645528547383,3.5840002734375207,3.452521190844156,3.699722750399832,3.5605059091816345,,3.8496099271252087,3.676881311922064
2007,0.28481534,0.25670686,0.26797092,0.24561374,0.2627181,,0.24536727,0.2593376,3.511046826574161,3.895493816618803,3.731748211555392,4.07143348129108,3.806361103696651,,4.075523133008659,3.855977630699227
2008,0.282022,0.26466396,0.2587083,0.25715995,0.27865928,,0.25044513,0.27193666,3.545822674374369,3.778376107421879,3.865357265047847,3.8886304279501247,3.588611817390201,,3.992890618529516,3.677326985713472
2009,0.26722434,0.26596567,0.25937697,0.24679664,0.26760718,0.25633627,0.24103378,0.26293635,3.742174062051215,3.759883742493972,3.85539236103491,4.05191905781838,3.7368204826888896,3.901125631276873,4.148796114717422,3.8032017482216287
2010,0.26208407,0.27300724,0.25466645,0.24895577,0.27382264,0.2488872,0.22883612,0.2579003,3.815569606924293,3.662906470240005,3.9267049478607134,4.016777737947832,3.651999033953445,4.0178844686887984,4.369939516564897,3.877467413353228
2011,0.26317063,0.26677334,0.26476315,0.23912257,0.2645264,0.24858539,0.23957756,0.27164567,3.7998161154565726,3.748500462719468,3.776960701271514,4.1819557302176,3.7803410600208447,4.022762591906635,4.174013598147704,3.6812661795237607
2012,0.27144426,0.27502626,0.2688195,0.23347376,0.2668114,0.26428872,0.25778976,0.25696364,3.683997576677963,3.636016405966397,3.719968080126952,4.283136519102213,3.74796578240878,3.7837407017410127,3.8791300197029153,3.8916011551019807
2013,0.26898694,0.27049777,0.27112922,0.24891676,0.28190574,0.29357135,0.23515972,0.26605132,3.717652606378405,3.6968881601613153,3.688278221466857,4.017407263578525,3.5472849833711924,3.406326911402531,4.252428855363138,3.7586732952467408
2014,0.27298772,0.2702978,0.26918027,0.2488191,0.2778169,0.2620858,0.24803682,0.2685699,3.663168393532365,3.6996232175105455,3.714982555174044,4.018984107466496,3.599493155322663,3.8155444420943945,4.031659546510825,3.7234256317613417
2015,0.27095586,0.26538095,0.25760457,0.24920754,0.27129492,0.25969946,0.24202262,0.26024136,3.69063801657983,3.768168003731061,3.881918721854745,4.012719657666347,3.686025503048561,3.8506047921590696,4.13184521997261,3.8425867511137737
2016,0.27273384,0.26875395,0.26803732,0.24677455,0.26472104,0.2502871,0.24016507,0.2582684,3.666578410868947,3.720875602108965,3.7308237638205695,4.052281658571225,3.777561523902333,3.995411896372109,4.163802842986733,3.871941181038787
2017,0.27467805,0.27518615,0.28237447,0.24513654,0.27073067,0.25327927,0.25460398,0.27162296,3.640625796790293,3.633903797117412,3.54139662466629,4.07935913283429,3.693707788037578,3.9482110200665,3.927668343030837,3.681573956288208
2018,0.29348588,0.27634308,0.2673812,0.25063226,0.2701111,0.25407848,0.23828255,0.27732298,3.4073189495430025,3.618690250292935,3.739978849339889,3.989909419021066,3.7021801360964535,3.9357918441693287,4.196698478775796,3.605903874249564
2019,0.26883423,0.28242216,0.27269304,0.23352145,0.2605217,0.24369305,,0.27411053,3.7197643610499536,3.540798700788212,3.667126991516996,4.282261927634993,3.838451698750969,4.103522791171608,,3.648163443968077
2020,0.28442731,0.29329592,0.29635036,0.22721894,0.2727628,0.26461744,,,3.5158367262002743,3.409525779824736,3.374384293918624,4.401041551559,3.666189014226977,3.779040369911865,,
2021,0.2907877,0.2739675,0.27914986,0.23533861,0.2814217,0.24918061,,0.27313074,3.4389350404869585,3.6500679225448014,3.5823052158627653,4.249196447583777,3.5533863641056893,4.013153271202857,,3.6612502232740303
