Year,主权_Mean_Cosine_Similarity,偏见_Mean_Cosine_Similarity,分裂_Mean_Cosine_Similarity,创伤_Mean_Cosine_Similarity,恐怖主义_Mean_Cosine_Similarity,欺凌_Mean_Cosine_Similarity,精神病_Mean_Cosine_Similarity,阴谋_Mean_Cosine_Similarity,主权_Semantic_Breadth,偏见_Semantic_Breadth,分裂_Semantic_Breadth,创伤_Semantic_Breadth,恐怖主义_Semantic_Breadth,欺凌_Semantic_Breadth,精神病_Semantic_Breadth,阴谋_Semantic_Breadth
2008,0.7307238,0.6770246,0.70466805,0.63784575,0.69681185,0.68654925,0.6214021,0.661193,1.3685061337275195,1.4770511968565108,1.4191079147595471,1.567777151061238,1.4351076162884542,1.4565597520832998,1.6092639925366872,1.512417675397896
2009,0.7012962,0.67274684,0.67865175,0.6374622,0.7049911,0.65132135,0.62255985,0.65615404,1.4259309908261215,1.486443257396083,1.4735097933081542,1.568720469991092,1.418457618618122,1.5353404239761868,1.6062712802833097,1.5240323831591729
2010,0.6651732,0.66351634,0.67300993,0.62612754,0.6939772,0.69502395,0.609867,0.6373156,1.503367905780002,1.5071218834208575,1.4858621728911272,1.597118692940297,1.440969577871005,1.438799331113144,1.6397018335846725,1.5690813860822954
2011,0.6577397,0.68548024,0.66001314,0.6220292,0.70174575,0.63878846,0.6630032,0.67383957,1.5203582841241825,1.4588312631244864,1.515121352189339,1.607641608529312,1.4250175396276672,1.5654634671420196,1.508288331894318,1.484032766653646
2012,0.67985165,0.6824019,0.64223194,0.60979563,0.6976416,0.657064,0.6320687,0.6345222,1.4709091288475962,1.4654121076751772,1.557069861856261,1.6398936805037163,1.433400737700184,1.5219217132533935,1.5821065179554097,1.5759889891668943
2013,0.67793965,0.68922585,0.6748035,0.6282004,0.6854966,0.73166806,0.6252817,0.66367716,1.475057543823864,1.4509032074000383,1.4819128928736605,1.591848685899668,1.458796380228203,1.366740003322104,1.599279194500617,1.5067566978949951
2014,0.6974433,0.68440706,0.6730661,0.6373536,0.692702,0.6773183,0.6750189,0.6543148,1.4338082977606403,1.4611187774032446,1.4857382213789638,1.5689877666915208,1.443622231031481,1.4764107760670884,1.481439986691318,1.5283163021069943
2015,0.7201944,0.6845586,0.6803367,0.64907926,0.67629313,0.66084385,0.6726844,0.6475803,1.3885139913515487,1.460795384444057,1.4698604084261684,1.5406438884737683,1.4786487525995222,1.5132167776663372,1.4865812889522567,1.5442099774542908
2016,0.71484494,0.6767228,0.67349094,0.63309073,0.6863408,0.68241477,0.6252087,0.6458309,1.3989047709734623,1.477709874246104,1.4848009651568774,1.5795524172668645,1.457002100237536,1.465384460853418,1.5994659680982293,1.548392860521382
2017,0.6829787,0.6854935,0.65916795,0.6285231,0.6999823,0.6981192,0.6712811,0.65286404,1.4641745271471849,1.4588029761388746,1.517064060838034,1.5910313908149445,1.428607581528019,1.432420089413897,1.4896888963711266,1.5317124858295366
2018,0.7030372,0.6779581,0.6675098,0.64193237,0.71123075,0.67034686,0.5953499,0.68084115,1.422399834099293,1.4750174714831723,1.4981053591066882,1.5577965053884748,1.4060134396292738,1.4917650330936925,1.6796844792824894,1.4687713912194742
2019,0.700579,0.67956924,0.6779981,0.62320733,0.69763887,0.62716836,0.6346389,0.6548046,1.4273907977571445,1.4715203906929748,1.4749303313842794,1.6046024344270542,1.4334063711559666,1.594468197008232,1.575699175222217,1.527173173946945
2020,0.7036171,0.7522885,0.69528013,0.5874783,0.7106702,0.6543811,0.6756403,0.61848766,1.4212275479942966,1.329277229370936,1.4382691955714877,1.7021905897273304,1.407122513024543,1.528161503377497,1.480077523763465,1.6168471433674994
2021,0.7115127,0.7014243,0.7120493,0.60453516,0.7005724,0.6443819,,0.6551328,1.4054563205012365,1.4256705948794637,1.404397128627878,1.6541634996865149,1.4274042778526577,1.5518747963866952,,1.5264081495698782
2022,0.7669927,0.68486136,0.69195485,0.6181838,0.70915467,0.6601635,,0.7041185,1.303793393877309,1.4601495361167172,1.4451809945942296,1.617641894736903,1.4101296214938743,1.5147762138142706,,1.4202155090243516
2023,0.72214884,0.702976,0.68101096,0.61611634,0.71789324,0.6466774,,,1.384756092679161,1.4225236942914945,1.468405145417238,1.6230700714743376,1.3929647757228554,1.5463661462529976,,
