Year,Control Word,Mean Cosine Similarity,Semantic Breadth
1998,米饭,0.7148383,1.3989177183984953
1998,图书馆,0.64669275,1.546329374515655
1998,运输,0.67531353,1.4807936641170372
1999,衣服,0.7407811,1.349926397492164
1999,米饭,0.71229744,1.403907896392814
1999,图书馆,0.66915226,1.4944281892719662
1999,运输,0.66862506,1.495606528523266
2000,衣服,0.73643976,1.3578843079982217
2000,米饭,0.7410752,1.349390690828146
2000,图书馆,0.69475603,1.439354183810807
2000,运输,0.6749786,1.4815284210132191
2001,衣服,0.72372866,1.3817333204196423
2001,米饭,0.7294853,1.3708295924773906
2001,图书馆,0.67289233,1.4861218538681897
2001,运输,0.69811565,1.4324274273577737
2002,衣服,0.72879875,1.3721209099636271
2002,米饭,0.71012604,1.408200714155135
2002,图书馆,0.70532763,1.417780840286936
2002,运输,0.663718,1.5066640084631453
2003,衣服,0.71041507,1.4076278064202339
2003,米饭,0.7165327,1.395609704807018
2003,图书馆,0.6477006,1.5439232077189093
2003,运输,0.67492163,1.481653502961061
2004,衣服,0.63626283,1.5716775308090076
2004,米饭,0.6643166,1.5053063676681187
2004,图书馆,0.6096097,1.6403937833034175
2004,运输,0.62355095,1.6037181847371238
2005,衣服,0.71113855,1.4061957476054874
2005,米饭,0.687043,1.4555129500118378
2005,图书馆,0.6806385,1.4692087085815588
2005,运输,0.6642254,1.505513039341061
2006,衣服,0.72856206,1.372566674817804
2006,米饭,0.7133234,1.4018886523517158
2006,图书馆,0.66329074,1.50763449738196
2006,运输,0.6634014,1.5073829547074855
2007,衣服,0.6956783,1.4374460279251804
2007,米饭,0.6896737,1.449961000984806
2007,图书馆,0.65012866,1.5381570718971218
2007,运输,0.649941,1.538601131802321
2008,衣服,0.68652993,1.4566007247226769
2008,米饭,0.6730802,1.4857070393818432
2008,图书馆,0.6719853,1.4881277284466627
2008,运输,0.678554,1.4737220652362866
2009,衣服,0.6921526,1.444768064190726
2009,米饭,0.6744488,1.4826922629947772
2009,图书馆,0.6622521,1.5099989226646957
2009,运输,0.6632457,1.5077369265245408
2010,衣服,0.7042318,1.4199870013234817
2010,米饭,0.6482184,1.5426899487830221
2010,图书馆,0.64388096,1.5530821020631278
2010,运输,0.6756664,1.4800203355722281
2011,衣服,0.7040632,1.4203270850018033
2011,米饭,0.70241433,1.423661152472681
2011,图书馆,0.6811856,1.4680286773351785
2011,运输,0.65572333,1.5250334235900553
2012,衣服,0.66706896,1.4990953897401256
2012,米饭,0.6924713,1.4441031178092196
2012,图书馆,0.6779531,1.4750282350371886
2012,运输,0.6854982,1.4587930822952344
2013,衣服,0.6987036,1.4312220783274547
2013,米饭,0.68874246,1.4519215233409153
2013,图书馆,0.66022885,1.5146263334850618
2013,运输,0.6837387,1.4625470045414477
2014,衣服,0.69885075,1.4309206918344668
2014,米饭,0.70575774,1.4169168077766001
2014,图书馆,0.64304346,1.555104848422099
2014,运输,0.68263453,1.4649127057908666
2015,衣服,0.7394703,1.3523193505726507
2015,米饭,0.73428214,1.3618743409682925
2015,图书馆,0.6771588,1.4767585386959536
2015,运输,0.6820492,1.4661698573096107
2016,衣服,0.7015267,1.425462491923092
2016,米饭,0.7011213,1.4262867806927617
2016,图书馆,0.65424436,1.5284808797493605
2016,运输,0.6694496,1.4937643686271318
2017,衣服,0.70160055,1.4253124483896904
2017,米饭,0.7043978,1.4196523660765585
2017,图书馆,0.68730533,1.4549574323978607
2017,运输,0.7095379,1.4093679380776543
2018,衣服,0.69534683,1.4381312369363783
2018,米饭,0.6664407,1.500508540365727
2018,图书馆,0.6391113,1.5646727426083524
2018,运输,0.6780236,1.4748749664625644
2019,衣服,0.6550872,1.5265143956997924
2019,米饭,0.67889446,1.4729830019581283
2019,图书馆,0.6462076,1.5474903805391915
2019,运输,0.62642765,1.596353544226521
2020,衣服,0.6937371,1.441468266497992
2020,米饭,0.69814324,1.432370804839109
2020,图书馆,0.59649456,1.6764612364424425
2020,运输,0.6280928,1.5921213545829815
2021,衣服,0.7189768,1.3908654716226723
2021,米饭,0.6901888,1.4488788626952565
2021,图书馆,0.63320553,1.579266048448024
2021,运输,0.64111465,1.5597834125858965
2022,衣服,0.6620689,1.5104168082729839
2022,米饭,0.70836943,1.4116927582869303
2022,图书馆,0.63619345,1.5718489294335392
2022,运输,0.65687674,1.52235561831097
2023,衣服,0.6925929,1.443849587182409
2023,米饭,0.66217786,1.5101682784852353
2023,图书馆,0.6555419,1.5254555122271274
2023,运输,0.6653109,1.5030566476722722
