Year,Control Word,Mean Cosine Similarity,Semantic Breadth
2007,图书馆,0.6419574,1.5577357571192816
2007,运输,0.65818954,1.5193192030708744
2008,衣服,0.7118807,1.4047297849452283
2008,米饭,0.6730802,1.4857070393818432
2008,图书馆,0.6787754,1.47324130516066
2008,运输,0.6777018,1.475575308209386
2009,衣服,0.7081695,1.4120912746137504
2009,米饭,0.6744488,1.4826922629947772
2009,图书馆,0.65523124,1.5261787639284647
2009,运输,0.6479913,1.5432305967259319
2010,衣服,0.70669526,1.4150370867867836
2010,米饭,0.6482184,1.5426899487830221
2010,图书馆,0.6460616,1.5478400219944155
2010,运输,0.65990126,1.5153782218647014
2011,衣服,0.7136052,1.4013350306945802
2011,米饭,0.70241433,1.423661152472681
2011,图书馆,0.64526683,1.549746480184663
2011,运输,0.6497203,1.5391238088388255
2012,衣服,0.71497023,1.398659631636295
2012,米饭,0.6793907,1.4719070456652033
2012,图书馆,0.6747292,1.4820760068967722
2012,运输,0.65858096,1.5184162046780953
2013,衣服,0.7174298,1.3938645658301123
2013,米饭,0.6829271,1.4642851937335999
2013,图书馆,0.6968777,1.434971981756581
2013,运输,0.6846639,1.4605706712270499
2014,衣服,0.713427,1.4016850916915156
2014,米饭,0.7109514,1.406565929885557
2014,图书馆,0.66875964,1.4953055390298955
2014,运输,0.67242396,1.4871570040674023
2015,衣服,0.72368884,1.381809340604493
2015,米饭,0.73428214,1.3618743409682925
2015,图书馆,0.6420489,1.5575137769543101
2015,运输,0.6810631,1.4682926987225922
2016,衣服,0.695509,1.4377958822337182
2016,米饭,0.7037259,1.4210078616457409
2016,图书馆,0.65671897,1.522721356742963
2016,运输,0.6975481,1.4335929125350393
2017,衣服,0.7150161,1.398569854234502
2017,米饭,0.6923248,1.4444087156550556
2017,图书馆,0.6579096,1.5199657253364796
2017,运输,0.6881644,1.453141111549859
2018,衣服,0.7053838,1.4176679868883666
2018,米饭,0.67897135,1.4728161942557836
2018,图书馆,0.65581095,1.5248296733469167
2018,运输,0.6715608,1.4890683976571772
2019,衣服,0.6466604,1.5464067682284373
2019,米饭,0.66104084,1.51276583178733
2019,图书馆,0.6712772,1.4896974941669732
2019,运输,0.62994736,1.5874342153381622
2020,衣服,0.71095073,1.4065672270450462
2020,米饭,0.69688165,1.4349638813199137
2020,图书馆,0.5897152,1.6957338545766991
2020,运输,0.65378726,1.5295495467570084
2021,衣服,0.7085505,1.4113319826153596
2021,米饭,0.684833,1.4602100283639339
2021,图书馆,0.6520379,1.5336531381437395
2021,运输,0.6501792,1.5380374960224865
2022,衣服,0.6866604,1.45632395130314
2022,米饭,0.70836943,1.4116927582869303
2022,图书馆,0.6407194,1.5607455908597694
2022,运输,0.6564645,1.5233115788076375
2023,衣服,0.69422084,1.4404638135885066
2023,米饭,0.66014063,1.5148287336476538
2023,图书馆,0.64885074,1.5411865008241388
2023,运输,0.6681218,1.4967330477114205
